make,model,price,fuel,mileage,gear,registration,hp,owner,body,car_condition,consumption,emission,color,displacement,drive_type,car_class,car_age,car
Mercedes-Benz,GLA 200,18590.0,Petrol,91700.0,Manual,2015.0,115.0,3.0,SUV,Used,5.8,134.0,White,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,19800.0,Petrol,122700.0,Manual,2015.0,115.0,2.0,SUV,Used,5.2,134.0,Black,1.595,Four.w.d,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,23990.0,Petrol,70411.0,Automatic,2015.0,115.0,2.0,SUV,Used,5.9,137.0,Black,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,24900.0,Petrol,43800.0,Manual,2015.0,115.0,2.0,SUV,Used,5.8,164.0,Black,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,19900.0,Petrol,86423.0,Automatic,2015.0,115.0,1.0,SUV,Used,5.9,138.0,Blue,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,25500.0,Petrol,29785.0,Automatic,2015.0,115.0,2.0,SUV,Used,5.8,134.0,White,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,20000.0,Petrol,125428.0,Automatic,2015.0,115.0,2.0,SUV,Used,5.8,134.0,Black,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,17450.0,Petrol,78000.0,Manual,2015.0,115.0,2.0,SUV,Used,5.9,134.0,Red,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,20980.0,Petrol,99900.0,Automatic,2015.0,115.0,2.0,SUV,Used,5.9,137.0,Brown,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,19990.0,Petrol,89250.0,Manual,2015.0,115.0,2.0,SUV,Used,5.9,134.0,Brown,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,20900.0,Petrol,114000.0,Manual,2015.0,115.0,1.0,SUV,Used,5.8,114.0,Black,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,21990.0,Petrol,84000.0,Manual,2015.0,115.0,2.0,SUV,Used,5.9,140.0,White,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,26990.0,Petrol,73556.0,Automatic,2015.0,115.0,2.0,SUV,Used,5.8,134.0,Black,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,22990.0,Petrol,60890.0,Manual,2015.0,115.0,2.0,SUV,Used,6.0,137.0,Black,1.595,Four.w.d,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,21490.0,Petrol,86678.0,Automatic,2015.0,115.0,3.0,SUV,Used,5.5,129.0,Black,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,20990.0,Petrol,96932.0,Manual,2015.0,115.0,2.0,SUV,Used,5.8,134.0,Black,1.595,Front,Compact SUV,8.0,Mercedes-Benz GLA 200
Volkswagen,Tiguan,15850.0,Petrol,55555.0,Manual,2015.0,118.0,2.0,SUV,Used,7.6,178.0,Gray,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,10990.0,Petrol,150000.0,Manual,2015.0,92.0,3.0,SUV,Used,6.4,149.0,Gray,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,22000.0,Petrol,59600.0,Automatic,2015.0,110.0,1.0,SUV,Used,4.0,104.0,Gray,1.395,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,17490.0,Petrol,97877.0,Manual,2015.0,110.0,2.0,SUV,Used,3.8,99.0,Black,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15990.0,Petrol,73000.0,Automatic,2015.0,118.0,2.0,SUV,Used,6.7,156.0,Brown,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,19930.0,Petrol,50856.0,Automatic,2015.0,118.0,1.0,SUV,Used,7.1,164.0,Gray,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,12995.0,Petrol,74279.0,Manual,2015.0,90.0,3.0,SUV,Used,6.5,152.0,Gold,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,17990.0,Petrol,44987.0,Manual,2015.0,110.0,1.0,SUV,Used,6.4,149.0,Blue,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,11990.0,Petrol,141000.0,Manual,2015.0,90.0,2.0,SUV,Used,6.5,152.0,Gray,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,16950.0,Petrol,85000.0,Manual,2015.0,118.0,2.0,SUV,Used,6.7,156.0,Black,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,12300.0,Petrol,107500.0,Manual,2015.0,92.0,2.0,SUV,Used,6.4,149.0,White,1.395,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,16699.0,Petrol,116831.0,Automatic,2015.0,118.0,2.0,SUV,Used,7.1,164.0,White,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,18980.0,Petrol,56900.0,Automatic,2015.0,110.0,1.0,SUV,Used,6.7,157.0,Silver,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,17999.0,Petrol,55000.0,Automatic,2015.0,110.0,1.0,SUV,Used,6.4,149.0,Gold,1.395,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,17990.0,Petrol,73276.0,Automatic,2015.0,110.0,2.0,SUV,Used,6.7,157.0,White,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,19500.0,Petrol,85000.0,Automatic,2015.0,155.0,1.0,SUV,Used,8.4,195.0,White,1.984,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15490.0,Petrol,36900.0,Manual,2015.0,90.0,2.0,SUV,Used,6.5,152.0,Gray,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,16900.0,Petrol,100000.0,Automatic,2015.0,110.0,2.0,SUV,Used,6.4,157.0,Blue,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15790.0,Petrol,58265.0,Manual,2015.0,90.0,1.0,SUV,Used,6.5,154.0,White,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,19989.0,Petrol,58195.0,Automatic,2015.0,118.0,1.0,SUV,Used,6.7,156.0,White,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,14990.0,Petrol,59741.0,Manual,2015.0,90.0,2.0,SUV,Used,6.5,152.0,Gray,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,17700.0,Petrol,40000.0,Automatic,2015.0,118.0,2.0,SUV,Used,7.1,164.0,Brown,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,14000.0,Petrol,78000.0,Manual,2015.0,92.0,2.0,SUV,Used,6.5,149.0,Silver,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,14000.0,Petrol,66000.0,Manual,2015.0,118.0,2.0,SUV,Used,6.7,156.0,White,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,16490.0,Petrol,121000.0,Automatic,2015.0,132.0,1.0,SUV,Used,8.4,195.0,Gray,1.984,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15990.0,Petrol,99500.0,Manual,2015.0,110.0,2.0,SUV,Used,6.4,149.0,Black,1.395,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,12890.0,Petrol,112365.0,Manual,2015.0,90.0,3.0,SUV,Used,6.5,152.0,Gray,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15680.0,Petrol,65801.0,Manual,2015.0,90.0,1.0,SUV,Used,6.5,152.0,Gray,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,19989.0,Petrol,29000.0,Manual,2015.0,110.0,1.0,SUV,Used,6.7,157.0,Gray,1.395,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,20880.0,Petrol,43188.0,Automatic,2015.0,110.0,2.0,SUV,Used,6.7,157.0,Black,1.395,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,19480.0,Petrol,48948.0,Automatic,2015.0,132.0,1.0,SUV,Used,8.6,199.0,Silver,1.984,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,13290.0,Petrol,125000.0,Manual,2015.0,90.0,1.0,SUV,Used,6.5,152.0,Black,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,13950.0,Petrol,140000.0,Manual,2015.0,92.0,2.0,SUV,Used,6.4,149.0,Gray,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,16880.0,Petrol,28000.0,Manual,2015.0,90.0,2.0,SUV,Used,6.5,152.0,Gray,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,16480.0,Petrol,55610.0,Manual,2015.0,92.0,2.0,SUV,Used,5.0,130.0,Black,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,14667.0,Petrol,69070.0,Manual,2015.0,90.0,2.0,SUV,Used,6.5,152.0,White,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15990.0,Petrol,68228.0,Manual,2015.0,92.0,2.0,SUV,Used,6.4,149.0,Black,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15980.0,Petrol,87050.0,Manual,2015.0,90.0,1.0,SUV,Used,6.5,152.0,Black,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15970.0,Petrol,98990.0,Manual,2015.0,118.0,2.0,SUV,Used,6.7,156.0,Black,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,20930.0,Petrol,91714.0,Automatic,2015.0,110.0,1.0,SUV,Used,6.7,157.0,Gray,1.395,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15200.0,Petrol,121800.0,Manual,2015.0,118.0,1.0,SUV,Used,7.6,111.0,Gray,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15490.0,Petrol,117800.0,Manual,2015.0,118.0,2.0,SUV,Used,6.7,156.0,Black,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,17900.0,Petrol,98500.0,Automatic,2015.0,118.0,1.0,SUV,Used,7.1,164.0,Silver,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,12480.0,Petrol,165941.0,Manual,2015.0,90.0,3.0,SUV,Used,6.5,152.0,Blue,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,16490.0,Petrol,110518.0,Automatic,2015.0,118.0,1.0,SUV,Used,7.1,164.0,Silver,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,16650.0,Petrol,61870.0,Manual,2015.0,118.0,2.0,SUV,Used,6.7,156.0,Gray,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15999.0,Petrol,90600.0,Manual,2015.0,118.0,2.0,SUV,Used,6.7,156.0,White,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,17900.0,Petrol,75989.0,Automatic,2015.0,118.0,2.0,SUV,Used,7.1,164.0,Brown,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,12490.0,Petrol,109000.0,Manual,2015.0,110.0,2.0,SUV,Used,6.5,152.0,Gray,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,14890.0,Petrol,124120.0,Manual,2015.0,118.0,2.0,SUV,Used,6.7,156.0,Beige,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,19900.0,Petrol,92000.0,Automatic,2015.0,110.0,1.0,SUV,Used,6.7,157.0,White,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,17850.0,Petrol,100672.0,Automatic,2015.0,110.0,2.0,SUV,Used,6.4,149.0,Gray,1.395,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,17950.0,Petrol,76887.0,Manual,2015.0,92.0,1.0,SUV,Used,6.4,149.0,Black,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,20890.0,Petrol,55133.0,Automatic,2015.0,110.0,1.0,SUV,Used,4.7,123.0,missing,1.395,Front,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,17450.0,Petrol,109800.0,Manual,2015.0,110.0,2.0,SUV,Used,6.4,149.0,Gray,1.395,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,14990.0,Petrol,71350.0,Manual,2015.0,90.0,1.0,SUV,Used,6.5,152.0,Black,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,18750.0,Petrol,27800.0,Automatic,2015.0,118.0,1.0,SUV,Used,7.1,164.0,Gray,1.39,Four.w.d,Compact SUV,8.0,Volkswagen Tiguan
Volkswagen,Tiguan,15990.0,Petrol,91650.0,Automatic,2015.0,118.0,2.0,SUV,Used,7.1,164.0,Red,1.39,Front,Compact SUV,8.0,Volkswagen Tiguan
Audi,Q3,16990.0,Petrol,98700.0,Manual,2015.0,110.0,2.0,SUV,Used,5.8,134.0,White,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,23990.0,Petrol,45990.0,Automatic,2015.0,110.0,2.0,SUV,Used,6.2,143.0,Black,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,22990.0,Petrol,21450.0,Manual,2015.0,110.0,1.0,SUV,Used,5.5,127.0,Beige,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,21490.0,Petrol,65808.0,Automatic,2015.0,110.0,2.0,SUV,Used,6.2,143.0,Black,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,16990.0,Petrol,108500.0,Manual,2015.0,110.0,2.0,SUV,Used,5.8,134.0,Black,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,13700.0,Petrol,180000.0,Manual,2015.0,110.0,1.0,SUV,Used,4.5,138.0,Gray,1.968,Four.w.d,Compact SUV,8.0,Audi Q3
Audi,Q3,19998.0,Petrol,61650.0,Automatic,2015.0,110.0,2.0,SUV,Used,5.9,140.0,Black,1.395,Four.w.d,Compact SUV,8.0,Audi Q3
Audi,Q3,19450.0,Petrol,67630.0,Manual,2015.0,110.0,1.0,SUV,Used,5.9,140.0,Black,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,17990.0,Petrol,98500.0,Manual,2015.0,110.0,1.0,SUV,Used,5.8,134.0,Blue,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,21950.0,Petrol,82363.0,Automatic,2015.0,132.0,1.0,SUV,Used,4.1,133.0,Silver,1.984,Four.w.d,Compact SUV,8.0,Audi Q3
Audi,Q3,20479.0,Petrol,75492.0,Manual,2015.0,110.0,2.0,SUV,Used,5.5,127.0,Gray,1.395,Four.w.d,Compact SUV,8.0,Audi Q3
Audi,Q3,20590.0,Petrol,44083.0,Automatic,2015.0,110.0,1.0,SUV,Used,5.9,140.0,Silver,1.395,Four.w.d,Compact SUV,8.0,Audi Q3
Audi,Q3,23380.0,Petrol,117126.0,Automatic,2015.0,162.0,1.0,SUV,Used,7.2,168.0,Blue,1.984,Four.w.d,Compact SUV,8.0,Audi Q3
Audi,Q3,22950.0,Petrol,42000.0,Automatic,2015.0,132.0,2.0,SUV,Used,7.0,161.0,Silver,1.984,Four.w.d,Compact SUV,8.0,Audi Q3
Audi,Q3,24650.0,Petrol,55000.0,Automatic,2015.0,110.0,2.0,SUV,Used,6.2,143.0,White,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,23990.0,Petrol,56681.0,Automatic,2015.0,110.0,1.0,SUV,Used,5.9,140.0,Black,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,14900.0,Petrol,218000.0,Automatic,2015.0,110.0,2.0,SUV,Used,6.2,108.0,Gray,1.395,Rear,Compact SUV,8.0,Audi Q3
Audi,Q3,24300.0,Petrol,83499.0,Automatic,2015.0,110.0,2.0,SUV,Used,5.8,135.0,Black,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,22930.0,Petrol,78900.0,Automatic,2015.0,110.0,2.0,SUV,Used,6.2,143.0,Gray,1.395,Front,Compact SUV,8.0,Audi Q3
Audi,Q3,21380.0,Petrol,117600.0,Automatic,2015.0,132.0,2.0,SUV,Used,7.0,161.0,Gray,1.984,Four.w.d,Compact SUV,8.0,Audi Q3
Audi,Q3,15900.0,Petrol,173551.0,Automatic,2015.0,110.0,1.0,SUV,Used,6.2,143.0,Silver,1.395,Four.w.d,Compact SUV,8.0,Audi Q3
Audi,Q3,24950.0,Petrol,69200.0,Automatic,2015.0,110.0,2.0,SUV,Used,6.2,143.0,White,1.395,Four.w.d,Compact SUV,8.0,Audi Q3
Audi,Q3,15900.0,Petrol,156700.0,Automatic,2015.0,110.0,1.0,SUV,Used,5.8,135.0,Blue,1.395,Front,Compact SUV,8.0,Audi Q3
BMW,X1,25380.0,Petrol,94123.0,Automatic,2015.0,141.0,1.0,SUV,Used,6.3,146.0,Black,1.998,Four.w.d,Compact SUV,8.0,BMW X1
BMW,X1,16990.0,Petrol,112258.0,Manual,2015.0,110.0,2.0,SUV,Used,7.7,180.0,Gray,1.995,Rear,Compact SUV,8.0,BMW X1
BMW,X1,21990.0,Petrol,66000.0,Automatic,2015.0,135.0,4.0,SUV,Used,6.9,164.0,Blue,1.998,Four.w.d,Compact SUV,8.0,BMW X1
BMW,X1,19999.0,Petrol,145000.0,Automatic,2015.0,141.0,2.0,SUV,Used,6.3,149.0,Brown,1.998,Four.w.d,Compact SUV,8.0,BMW X1
BMW,X1,17800.0,Petrol,147000.0,Automatic,2015.0,110.0,2.0,SUV,Used,8.4,195.0,White,1.995,Four.w.d,Compact SUV,8.0,BMW X1
Audi,A1,9999.0,Petrol,126000.0,Manual,2014.0,90.0,1.0,Sedan,Used,5.3,124.0,White,1.39,Front,Small car,9.0,Audi A1
Audi,A1,15490.0,Petrol,59800.0,Automatic,2014.0,90.0,2.0,Small car,Used,5.2,123.0,Black,1.39,Four.w.d,Small car,9.0,Audi A1
Audi,A1,11400.0,Petrol,125400.0,Manual,2014.0,90.0,2.0,Small car,Used,5.4,128.0,Black,1.39,Front,Small car,9.0,Audi A1
Audi,A1,12990.0,Petrol,108004.0,Manual,2014.0,103.0,2.0,Small car,Used,4.9,116.0,Black,1.395,Front,Small car,9.0,Audi A1
Audi,A1,12999.0,Petrol,80000.0,Manual,2014.0,90.0,2.0,Sedan,Used,5.4,128.0,Brown,1.39,Front,Small car,9.0,Audi A1
Audi,A1,14900.0,Petrol,66781.0,Automatic,2014.0,90.0,1.0,Sedan,Used,5.2,135.0,White,1.39,Four.w.d,Small car,9.0,Audi A1
Audi,A1,13700.0,Petrol,33810.0,Manual,2014.0,63.0,2.0,Small car,Used,5.1,121.0,Black,1.197,Front,Small car,9.0,Audi A1
Audi,A1,10800.0,Petrol,123420.0,Manual,2014.0,90.0,2.0,Sedan,Used,4.9,130.0,Black,1.4,Front,Small car,9.0,Audi A1
Audi,A1,13900.0,Petrol,74140.0,Manual,2014.0,63.0,1.0,Station wagon,Used,5.1,121.0,Black,1.197,Front,Small car,9.0,Audi A1
Audi,A1,10990.0,Petrol,128699.0,Manual,2014.0,90.0,2.0,Sedan,Used,5.3,126.0,White,1.39,Front,Small car,9.0,Audi A1
Audi,A1,13700.0,Petrol,40500.0,Manual,2014.0,103.0,1.0,Sedan,Used,5.1,133.0,Silver,1.395,Front,Small car,9.0,Audi A1
Audi,A1,11000.0,Petrol,49900.0,Manual,2014.0,63.0,2.0,Sedan,Used,5.0,116.0,Red,1.197,Front,Small car,9.0,Audi A1
Audi,A1,11900.0,Petrol,105000.0,Manual,2014.0,90.0,2.0,Sedan,Used,5.3,124.0,Gray,1.39,Front,Small car,9.0,Audi A1
Audi,A1,14990.0,Petrol,135740.0,Automatic,2014.0,136.0,1.0,Small car,Used,5.9,140.0,Black,1.39,Front,Small car,9.0,Audi A1
Audi,A1,15350.0,Petrol,86590.0,Automatic,2014.0,90.0,2.0,Sedan,Used,5.4,122.0,Blue,1.39,Front,Small car,9.0,Audi A1
Audi,A1,13930.0,Petrol,42600.0,Manual,2014.0,63.0,2.0,Small car,Used,5.1,121.0,Orange,1.197,Four.w.d,Small car,9.0,Audi A1
Audi,A1,14499.0,Petrol,64900.0,Manual,2014.0,90.0,2.0,Sedan,Used,5.1,121.0,Black,1.39,Front,Small car,9.0,Audi A1
Audi,A1,12980.0,Petrol,81430.0,Manual,2014.0,63.0,2.0,Sedan,Used,5.1,121.0,Red,1.197,Front,Small car,9.0,Audi A1
Audi,A1,12890.0,Petrol,76912.0,Manual,2014.0,63.0,2.0,Sedan,Used,5.1,121.0,White,1.197,Front,Small car,9.0,Audi A1
Mercedes-Benz,A 200,15790.0,Petrol,171000.0,Automatic,2014.0,115.0,2.0,Sedan,Used,5.5,133.0,White,1.595,Front,Small family car,9.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,18490.0,Petrol,91600.0,Automatic,2014.0,115.0,3.0,Sedan,Used,5.5,130.0,Gray,1.595,Front,Small family car,9.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,18490.0,Petrol,141000.0,Automatic,2014.0,115.0,3.0,Sedan,Used,5.5,130.0,Silver,1.595,Front,Small family car,9.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,21900.0,Petrol,69850.0,Automatic,2014.0,115.0,2.0,Sedan,Used,5.5,133.0,Black,1.595,Front,Small family car,9.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,14499.0,Petrol,145000.0,Manual,2014.0,115.0,2.0,Sedan,Used,5.5,130.0,Red,1.595,Front,Small family car,9.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,17899.0,Petrol,82200.0,Automatic,2014.0,115.0,3.0,Sedan,Used,5.3,124.0,Black,1.595,Front,Small family car,9.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,13180.0,Petrol,128700.0,Manual,2014.0,115.0,2.0,Sedan,Used,5.1,135.0,Red,1.968,Front,Small family car,9.0,Mercedes-Benz A 200
Volkswagen,Golf GTI,19450.0,Petrol,127000.0,Automatic,2014.0,162.0,3.0,Sedan,Used,6.4,148.0,Black,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,14900.0,Petrol,99300.0,Manual,2014.0,155.0,4.0,Convertible,Used,7.6,177.0,Gray,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,18790.0,Petrol,118700.0,Automatic,2014.0,162.0,2.0,Sedan,Used,6.3,145.0,Black,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,18500.0,Petrol,96600.0,Manual,2014.0,169.0,3.0,Sedan,Used,6.4,148.0,Gray,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,17990.0,Petrol,94000.0,Manual,2014.0,162.0,2.0,Small car,Used,6.0,139.0,White,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,17900.0,Petrol,96000.0,Automatic,2014.0,169.0,2.0,Sedan,Used,6.4,149.0,Black,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,26999.0,Petrol,75702.0,Automatic,2014.0,230.0,2.0,Sedan,Used,6.4,149.0,Black,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,20490.0,Petrol,70800.0,Automatic,2014.0,169.0,2.0,Sedan,Used,6.4,147.0,Gray,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,17450.0,Petrol,125000.0,Manual,2014.0,162.0,2.0,Sedan,Used,6.4,148.0,White,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,12499.0,Petrol,206850.0,Manual,2014.0,162.0,2.0,Small car,Used,6.0,139.0,Red,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,21000.0,Petrol,98000.0,Automatic,2014.0,162.0,2.0,Sedan,Used,6.3,145.0,White,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,17000.0,Petrol,160000.0,Manual,2014.0,169.0,1.0,Sedan,Used,6.4,148.0,Gray,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,16499.0,Petrol,123988.0,Automatic,2014.0,162.0,2.0,Sedan,Used,6.4,148.0,Black,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Volkswagen,Golf GTI,16600.0,Petrol,99800.0,Automatic,2014.0,221.0,3.0,Sedan,Used,6.4,123.0,White,1.984,Front,Small family car,9.0,Volkswagen Golf GTI
Audi,A3,16970.0,Petrol,56000.0,Manual,2014.0,81.0,1.0,Sedan,Used,5.2,92.0,Black,1.395,Front,Small family car,9.0,Audi A3
Audi,A3,20600.0,Petrol,39229.0,Automatic,2014.0,132.0,2.0,Sedan,Used,5.6,123.0,Gray,1.798,Front,Small family car,9.0,Audi A3
Audi,A3,12980.0,Petrol,114000.0,Manual,2014.0,92.0,2.0,Sedan,Used,5.1,121.0,Brown,1.395,Front,Small family car,9.0,Audi A3
Audi,A3,16499.0,Petrol,87300.0,Manual,2014.0,110.0,2.0,Sedan,Used,4.7,111.0,Black,1.395,Front,Small family car,9.0,Audi A3
Audi,A3,15500.0,Petrol,65000.0,Manual,2014.0,92.0,2.0,Sedan,Used,5.2,120.0,Black,1.395,Front,Small family car,9.0,Audi A3
Audi,A3,14890.0,Petrol,90126.0,Automatic,2014.0,103.0,2.0,Sedan,Used,4.7,111.0,Gray,1.395,Front,Small family car,9.0,Audi A3
Audi,A3,15800.0,Petrol,54800.0,Automatic,2014.0,90.0,1.0,Sedan,Used,5.1,116.0,Blue,1.395,Front,Small family car,9.0,Audi A3
Audi,A3,18290.0,Petrol,120405.0,Manual,2014.0,110.0,1.0,Sedan,Used,4.7,111.0,White,1.395,Front,Small family car,9.0,Audi A3
Audi,A3,15799.0,Petrol,115600.0,Automatic,2014.0,132.0,2.0,Small car,Used,6.6,156.0,Black,1.798,Four.w.d,Small family car,9.0,Audi A3
Audi,A3,16490.0,Petrol,95000.0,Automatic,2014.0,132.0,2.0,Sedan,Used,5.6,129.0,Blue,1.798,Front,Small family car,9.0,Audi A3
